,Mean,SD,RMS,Peak-to-Peak,Kurtosis,Skewness,Crest,Status
125,1.0929172238372056,565.9229808441919,565.6476396095547,3505.744,1.0176544071984202,-0.11331004210557116,3.0926931354306553,transition
126,-7.481227906976752,618.4287562632073,618.171986575154,2992.852911627907,-0.3167667359656967,-0.07339074690074744,2.479815252423873,transition
127,-7.252506831395352,393.6427516547797,393.5173336951834,2216.104558139535,0.2190596207529394,-0.1693106664808431,2.705170692592962,transition
128,-7.314753706395351,318.6611338859355,318.5894833669611,1875.1653953488371,-0.10229677139170867,-0.2026198192964685,2.871453212079589,transition
129,-10.343136555232567,280.47649864733205,280.5302540909622,1495.6852837209303,-0.04401430100879011,-0.2877111834406699,2.193636018908334,transition
130,-9.688820566860453,348.61452045266606,348.57893430149255,1789.1894325581397,-0.5478895126177203,-0.230061709061328,2.3905227284777752,transition
131,-12.951714898255817,599.3504398599493,599.197709416825,3464.2383627906984,-0.012249763495278287,-0.12499975235000205,2.7958340568777516,transition
132,-1.1277038517441953,735.520552250209,735.1621885543948,4070.517134883721,-0.33397463238942526,-0.06716807372663172,2.8231733423402123,transition
133,-14.410897456395382,748.7340498471252,748.5071060543295,3753.2954790697677,-0.5224948623422789,-0.07472626775100107,2.4005244192245416,transition
134,-15.042051816860461,787.7110019851561,787.4699613640921,4067.5524465116277,-0.4853842152468175,-0.05594965429299897,2.4831682602422296,transition
135,-3.3396393168604654,812.062757678078,811.6730163310161,4581.925879069768,-0.03842944071874266,-0.010071637625487276,2.88578306705269,transition
136,-14.965328924418596,741.8052469595694,741.5939640618924,3302.6628465116282,-0.6823588481391356,-0.046094692113379236,2.4308975667987553,transition
137,-9.6859253633721,802.8741405241119,802.5404686125393,4064.587758139535,-0.39484362701505304,-0.008653248055608923,2.6230916185243873,transition
138,-9.54695559593024,766.2052502687036,765.8905397505849,3665.8371720930236,-0.4547687838955108,-0.024447225900491303,2.6344219768330164,transition
139,-3.0689377906976705,868.0497257735165,867.631197494938,3882.259423255814,-1.0486235018808217,-0.04853837201109175,2.2127421870391806,transition
140,0.9047289970930266,743.4784591361358,743.1158946170104,4243.951404651163,0.32693732643866813,0.06904884682052558,3.0702292218626095,transition
141,-5.306930087209312,839.5813245638249,839.1880529902128,4195.034046511628,-0.4505602351500566,0.03902813098943706,2.6410206661075084,transition
142,-2.669399709302324,842.6623168210527,842.254990249206,4586.372911627907,-0.30316143444128185,0.012980522726913225,2.810920831675833,transition
143,0.0665675872093105,802.7975478198548,802.4054638432502,4029.011497674419,-0.45173969847137085,-0.025076797257263903,2.6549383371635886,transition
144,-9.002657340116304,822.1375114913127,821.7852926374343,4283.974697674419,-0.29662510589191404,0.04134770784835825,2.713183246704563,transition
145,-1.673449709302323,825.2257002103089,824.8243571470946,4356.609562790698,-0.4006246386939418,-0.0018966511101756785,2.573790757488692,transition
146,-13.012514171511627,805.0000605035438,804.7121136944459,4039.387906976744,-0.13615212672001276,0.0739604660026796,2.7062747096750908,transition
147,-4.6309000726744225,836.5483415977783,836.1525948101998,4371.433004651163,-0.33357583418911174,0.02240490798633262,2.7569772026883923,transition
148,-8.771041061046526,842.5060478407548,842.1402446693321,4364.021283720931,-0.25253802506136447,0.023017287695378065,2.5807162441876716,transition
149,-7.864842369186041,733.525760788027,733.2096891242195,4899.147534883721,0.847191646014342,0.11828394196114449,3.554466819363557,transition
150,-12.132372311046499,795.3343841622878,795.0385184729487,4255.810158139535,-0.17912871588221613,0.039465223917141384,2.741067678371436,transition
151,-14.060577834302322,825.8539436624851,825.570340167803,3885.2241116279074,-0.5399271700655559,0.038083662326532326,2.4260263849836012,transition
152,-7.730215406976745,715.7242334453571,715.4164378277936,4163.904818604651,0.33374465498290995,0.028039212193666688,3.0295580559191024,transition
153,-18.34837420058141,823.9759073411202,823.7778432247266,4281.010009302327,-0.06966826151400607,0.049425735901196116,2.6652333394867416,transition
154,-16.813916351744158,822.0472604693496,821.8177916634615,4399.597544186046,-0.18190826910509195,0.061282527474247686,2.848356321889126,transition
155,-15.878765625000026,849.7973843675517,849.5307525940264,4447.0325581395355,-0.3917451512352539,0.05622534132366204,2.8461733640800544,transition
156,-8.3584745639535,742.5071711508591,742.1915978358296,3914.870995348837,-0.059766548265106856,0.060019906429256045,2.868335736928978,transition
157,-29.56439251453492,793.97718753286,794.1399138991386,4235.057339534884,-0.05687629756254298,0.0125819042225583,2.785234590816018,transition
158,-13.3150629360465,799.8424069460959,799.5626386126405,4060.1407255813956,-0.15547587073347335,0.028034972536683078,2.569826771775978,transition
159,-16.392664244186047,797.7801120489826,797.5589573093819,4011.2233674418603,-0.4522039456960161,-0.0035900579901107206,2.6227478983203705,transition
160,-33.14431162790697,1101.676762608097,1101.637412615259,5243.051386046513,-0.7081281238526635,0.13238711430588337,2.607928372998763,transition
161,-11.989059738372102,1067.4491100662012,1066.9951257316698,5326.062660465117,-0.5299992415899637,0.12323931694933515,2.6231368713092142,transition
162,-7.792462281976758,1136.0589994906995,1135.530885482075,4802.795162790697,-1.0218511173602538,0.054542807357437294,2.2598647482100205,transition
163,-15.634120930232559,1094.1581846658817,1093.7355419075361,5137.804948837209,-0.726116348240379,0.087611433937921,2.4397378207057003,transition
164,-10.0984918604651,1087.9924089901608,1087.5079207476654,4780.56,-0.9466308491981175,0.07593185114483948,2.3896449314235984,transition
165,-26.149500000000014,1142.8353557643093,1142.5764679716378,5441.685506976744,-0.7604313207087445,0.12828617486416577,2.664979960687637,transition
166,-7.659282921511633,1075.9198247101588,1075.4216204267589,4986.605841860465,-0.9512732511392228,0.10826301062830511,2.535042386088372,transition
167,-17.47402274709302,1075.3943035303462,1075.0111075994528,4912.48863255814,-0.8916419119413153,0.11493071455028224,2.4670649099781445,transition
168,-1.592384011627917,1017.9115411052088,1017.4156387235713,4589.3376,-0.6788876026646791,0.09929909545912359,2.5105643828326003,transition
169,-9.88135159883722,1116.0197390330682,1115.5184401750405,5281.5923348837205,-0.9628203811523548,0.08147029151676577,2.705702646094519,transition
170,-17.870665625000004,1071.1477743371793,1070.7737617235439,4810.206883720931,-0.8338184848498553,0.10387599450147433,2.5363555575211603,transition
171,2.6100038517441764,1130.6549966871323,1130.1057981358701,5300.862809302325,-0.7690247129801837,0.07642456775291477,2.5146868920564827,transition
172,0.9264430232558192,1062.7463412683762,1062.2276994132296,4795.383441860466,-0.8281997177392095,0.08414359645287066,2.4534942113329796,transition
173,-11.045223401162774,1147.2072121196468,1146.7001115547198,5051.828986046512,-0.8657274981277201,0.10152924260788682,2.3464401050633032,transition
174,-6.892053997093023,1113.4114033153303,1112.8889538511764,5253.427795348838,-0.6423426909293384,0.13406580268826634,2.6161931106226435,transition
175,-2.9198348110465093,1062.7902561214544,1062.2752016364918,5459.473637209303,-0.22241038084606224,0.18233179459487414,2.8385266852991755,transition
176,3.5162025436046487,1052.9153565899178,1052.4069862026845,4927.312074418605,-0.7400839374296804,0.10492414206544935,2.5073770112855596,transition
177,0.20843255813952566,1163.8720065657435,1163.3035895481346,5082.958213953489,-0.9977507716046876,0.09528505882204383,2.2963847785010363,transition
178,1.6994623546511467,1095.2467531856935,1094.7131532511057,5317.168595348838,-0.6249528086372518,0.12386741253362919,2.747646520107685,transition
179,2.1395332848837074,1038.7764479589994,1038.2713134412816,4934.7237953488375,-0.5898597660044707,0.12837210122340847,2.6029052798960617,transition
180,-9.103989462209292,1310.8411472046275,1310.2325610660484,5434.273786046512,-1.067624999242582,0.08230847690365864,2.2323315711587366,transition
181,-2.266966424418609,1259.488387313718,1258.8752936971603,5901.212204651163,-0.9298289277581242,0.0916345105691306,2.441153580198736,transition
182,-18.572752470930233,1329.0780818825651,1328.5587858522038,5297.898120930233,-1.187979247151775,0.08453739838087823,2.105583841240055,transition
183,-4.600500436046507,1364.7573018416317,1364.0985114169034,5305.309841860466,-1.3812534394515155,0.0458584673044127,2.1615675069844618,transition
184,2.3031122819767362,1320.297160156431,1319.6543360823919,5447.614883720931,-1.192395556447276,0.06784806902334747,2.141133760489822,transition
185,-9.700401380813954,1292.1350797462424,1291.5404293283507,5586.955237209302,-1.0504427968297154,0.09193984450686765,2.3277648717693697,transition
186,1.1710877180232357,1383.4695967546281,1382.7944053844003,5532.108502325582,-1.337417089017049,0.08025217995221183,2.2470454280207064,transition
187,-23.27166773255814,1308.5130230265675,1308.0809705265353,5844.883125581395,-1.0340890157294695,0.1302741106202903,2.344792579815419,transition
